policy_id,customer_id,fuel,vehicle_segment,premium,bodily_injury_liability,personal_injury_protection,property_damage_liability,collision,comprehensive,date_of_purchase
13282,1337,Petrol,B,2386,TRUE,TRUE,TRUE,TRUE,TRUE,1537488000
13283,1338,Petrol,B,531,FALSE,FALSE,FALSE,TRUE,FALSE,1537660800
13284,1339,Petrol,B,2490,FALSE,FALSE,TRUE,FALSE,FALSE,1537315200
13285,1340,Petrol,B,1493,TRUE,TRUE,FALSE,TRUE,FALSE,1537574400
13286,1341,Petrol,B,2195,TRUE,TRUE,FALSE,FALSE,TRUE,1537228800
13287,1342,Petrol,B,1004,TRUE,TRUE,FALSE,FALSE,FALSE,1537833600
13288,1343,Petrol,B,698,TRUE,FALSE,FALSE,TRUE,FALSE,1537488000
13289,1344,Petrol,B,710,FALSE,TRUE,FALSE,FALSE,TRUE,1536192000
13290,1345,Petrol,B,858,FALSE,TRUE,FALSE,TRUE,FALSE,1537401600
13291,1346,Petrol,B,892,TRUE,FALSE,FALSE,TRUE,TRUE,1536192000
13292,1347,Petrol,B,2157,TRUE,TRUE,TRUE,TRUE,TRUE,1537747200
13293,1348,Petrol,B,1227,TRUE,TRUE,FALSE,TRUE,FALSE,1537142400
13294,1349,Petrol,B,733,FALSE,FALSE,FALSE,TRUE,FALSE,1536019200
13295,1350,Petrol,B,1471,TRUE,FALSE,TRUE,FALSE,TRUE,1538179200
13296,1351,Petrol,B,1546,FALSE,TRUE,FALSE,TRUE,TRUE,1537488000
13297,1352,Petrol,B,1391,FALSE,FALSE,FALSE,FALSE,FALSE,1536537600
13298,1353,Petrol,B,1971,TRUE,FALSE,TRUE,FALSE,TRUE,1536624000
13299,1354,Petrol,B,1609,FALSE,TRUE,TRUE,TRUE,TRUE,1538006400
13300,1355,Petrol,B,1868,TRUE,FALSE,TRUE,TRUE,TRUE,1537920000
13301,1356,Petrol,B,2057,FALSE,FALSE,FALSE,TRUE,TRUE,1536883200
13302,1357,Petrol,B,774,TRUE,FALSE,FALSE,TRUE,FALSE,1536710400
13303,1358,Petrol,B,1696,TRUE,FALSE,FALSE,FALSE,FALSE,1536624000
13304,1359,Petrol,B,1794,FALSE,FALSE,FALSE,FALSE,TRUE,1536105600
13305,1360,Petrol,B,1393,TRUE,TRUE,FALSE,TRUE,FALSE,1537056000
13306,1361,Petrol,B,2042,FALSE,FALSE,TRUE,TRUE,FALSE,1536624000
13307,1362,Petrol,B,1497,FALSE,FALSE,FALSE,FALSE,TRUE,1538179200
13308,1363,Petrol,B,2152,FALSE,FALSE,FALSE,FALSE,TRUE,1538006400
13309,1364,Petrol,B,643,TRUE,FALSE,FALSE,TRUE,TRUE,1535760000
13310,1365,Petrol,B,965,TRUE,TRUE,FALSE,TRUE,TRUE,1538092800
13311,1366,Petrol,B,1177,TRUE,TRUE,TRUE,FALSE,TRUE,1536278400
13312,1367,Petrol,B,856,FALSE,TRUE,FALSE,FALSE,FALSE,1536796800
13313,1368,Petrol,B,2473,FALSE,TRUE,TRUE,FALSE,TRUE,1536710400
13314,1369,Petrol,B,1112,FALSE,FALSE,FALSE,TRUE,TRUE,1538265600
13315,1370,Petrol,B,1104,FALSE,TRUE,FALSE,TRUE,TRUE,1537228800
13316,1371,Petrol,B,765,FALSE,FALSE,TRUE,TRUE,TRUE,1536019200
13317,1372,Petrol,B,2173,TRUE,TRUE,TRUE,TRUE,FALSE,1537833600
13318,1373,Petrol,B,1897,TRUE,FALSE,TRUE,TRUE,FALSE,1536883200
13319,1374,Petrol,B,1402,FALSE,TRUE,TRUE,FALSE,TRUE,1537401600
13320,1375,Petrol,B,1088,FALSE,TRUE,FALSE,TRUE,TRUE,1536192000
13321,1376,Petrol,B,1890,FALSE,TRUE,FALSE,FALSE,TRUE,1536278400
13322,1377,Petrol,B,526,FALSE,FALSE,TRUE,TRUE,FALSE,1536192000
13323,1378,Petrol,B,553,TRUE,TRUE,TRUE,FALSE,TRUE,1536192000
13324,1379,Petrol,B,1612,FALSE,FALSE,FALSE,TRUE,TRUE,1536883200
13325,1380,Petrol,B,1892,TRUE,TRUE,FALSE,FALSE,FALSE,1535760000
13326,1381,Petrol,B,1680,FALSE,FALSE,TRUE,FALSE,FALSE,1536278400
13327,1382,Petrol,B,999,FALSE,TRUE,FALSE,TRUE,TRUE,1536192000
13328,1383,Petrol,B,690,FALSE,FALSE,FALSE,FALSE,FALSE,1536451200
13329,1384,Petrol,B,1015,TRUE,FALSE,FALSE,TRUE,FALSE,1536105600
13330,1385,Petrol,B,2080,TRUE,FALSE,FALSE,TRUE,TRUE,1536019200
13331,1386,Petrol,B,1009,TRUE,TRUE,FALSE,TRUE,FALSE,1537056000
13332,1387,Petrol,B,1616,TRUE,FALSE,FALSE,TRUE,TRUE,1536969600
13333,1388,Petrol,B,630,TRUE,FALSE,TRUE,FALSE,FALSE,1537315200
13334,1389,Petrol,B,840,TRUE,FALSE,TRUE,FALSE,TRUE,1537056000
13335,1390,Petrol,B,2201,TRUE,FALSE,TRUE,TRUE,FALSE,1536883200
13336,1391,Petrol,B,2354,FALSE,TRUE,TRUE,TRUE,TRUE,1536537600
13337,1392,Petrol,B,1008,FALSE,TRUE,FALSE,TRUE,FALSE,1535846400
13338,1393,Petrol,B,1715,TRUE,TRUE,FALSE,TRUE,TRUE,1536710400
13339,1394,Petrol,B,1496,TRUE,FALSE,FALSE,TRUE,TRUE,1538006400
13340,1395,Petrol,B,2314,FALSE,TRUE,FALSE,FALSE,FALSE,1535932800
13341,1396,Petrol,B,758,TRUE,FALSE,TRUE,FALSE,FALSE,1538179200
13342,1397,Petrol,B,1427,TRUE,FALSE,TRUE,FALSE,FALSE,1535760000
13343,1398,Petrol,B,1101,FALSE,FALSE,TRUE,TRUE,TRUE,1537574400
13344,1399,Petrol,B,843,TRUE,FALSE,FALSE,TRUE,TRUE,1536192000
13345,1400,Petrol,B,1977,FALSE,FALSE,TRUE,TRUE,TRUE,1537747200
13346,1401,Petrol,B,1569,TRUE,FALSE,TRUE,TRUE,FALSE,1537488000
13347,1402,Petrol,B,1533,TRUE,TRUE,FALSE,FALSE,FALSE,1536969600
13348,1403,Petrol,B,1147,TRUE,TRUE,TRUE,TRUE,TRUE,1537660800
13349,1404,Petrol,B,1413,TRUE,FALSE,TRUE,TRUE,FALSE,1536019200
13350,1405,Petrol,B,1362,FALSE,FALSE,TRUE,FALSE,FALSE,1536105600
13351,1406,Petrol,B,1900,FALSE,FALSE,FALSE,FALSE,FALSE,1537747200
13352,1407,Petrol,B,1791,FALSE,TRUE,FALSE,FALSE,FALSE,1536019200
13353,1408,Petrol,B,1593,TRUE,FALSE,FALSE,TRUE,TRUE,1536883200
13354,1409,Petrol,B,2115,FALSE,TRUE,TRUE,TRUE,TRUE,1535846400
13355,1410,Petrol,B,693,TRUE,TRUE,TRUE,TRUE,FALSE,1536192000
13356,1411,Petrol,B,1939,FALSE,FALSE,TRUE,FALSE,TRUE,1535760000
13357,1412,Petrol,B,1191,FALSE,FALSE,TRUE,TRUE,FALSE,1537660800
13358,1413,Petrol,B,2272,TRUE,TRUE,FALSE,FALSE,TRUE,1536192000
13359,1414,Petrol,B,2134,FALSE,FALSE,TRUE,FALSE,FALSE,1537228800
13360,1415,Petrol,B,1357,TRUE,TRUE,FALSE,FALSE,TRUE,1537401600
13361,1416,Petrol,C,1067,TRUE,FALSE,TRUE,TRUE,FALSE,1536796800
13362,1417,Petrol,C,1636,TRUE,FALSE,FALSE,FALSE,FALSE,1537833600
13363,1418,Petrol,C,1986,TRUE,TRUE,TRUE,FALSE,FALSE,1538006400
13364,1419,Petrol,C,969,FALSE,FALSE,FALSE,FALSE,FALSE,1537056000
13365,1420,Petrol,C,789,FALSE,TRUE,TRUE,FALSE,FALSE,1538265600
13366,1421,Petrol,C,1116,TRUE,FALSE,TRUE,TRUE,FALSE,1537920000
13367,1422,Petrol,C,1195,FALSE,TRUE,TRUE,TRUE,FALSE,1537833600
13368,1423,Petrol,C,1180,FALSE,TRUE,TRUE,FALSE,FALSE,1538092800
13369,1424,Petrol,C,696,TRUE,FALSE,FALSE,FALSE,TRUE,1537574400
13370,1425,Petrol,C,1105,TRUE,TRUE,TRUE,FALSE,TRUE,1536537600
13371,1426,Petrol,C,1007,FALSE,TRUE,FALSE,FALSE,TRUE,1539648000
13372,1427,Petrol,C,585,TRUE,FALSE,FALSE,FALSE,TRUE,1540771200
13373,1428,Petrol,C,1384,TRUE,FALSE,FALSE,TRUE,FALSE,1540857600
13374,1429,Petrol,C,519,TRUE,FALSE,FALSE,TRUE,TRUE,1540857600
13375,1430,Petrol,C,1013,TRUE,FALSE,FALSE,FALSE,TRUE,1539216000
13376,1431,Petrol,C,695,FALSE,TRUE,TRUE,TRUE,FALSE,1538697600
13377,1432,Petrol,C,1184,FALSE,FALSE,FALSE,TRUE,TRUE,1540684800
13378,1433,Petrol,C,673,TRUE,FALSE,FALSE,TRUE,FALSE,1540857600
13379,1434,Petrol,C,2097,FALSE,FALSE,FALSE,FALSE,TRUE,1539648000
13380,1435,Petrol,C,2105,FALSE,FALSE,FALSE,FALSE,TRUE,1539993600
13381,1436,Petrol,C,555,TRUE,FALSE,TRUE,TRUE,FALSE,1538352000
13382,1437,Petrol,C,558,TRUE,TRUE,TRUE,FALSE,TRUE,1539648000
13383,1438,Petrol,C,640,TRUE,TRUE,FALSE,FALSE,TRUE,1540252800
13384,1439,Petrol,C,2012,FALSE,FALSE,FALSE,TRUE,FALSE,1539993600
13385,1440,Petrol,C,914,FALSE,TRUE,TRUE,FALSE,TRUE,1539648000
13386,1441,Petrol,C,1479,TRUE,TRUE,TRUE,FALSE,FALSE,1538956800
13387,1442,Petrol,C,2122,FALSE,FALSE,FALSE,TRUE,FALSE,1540857600
13388,1443,Petrol,C,948,TRUE,TRUE,FALSE,TRUE,TRUE,1539648000
13389,1444,Petrol,C,2371,TRUE,FALSE,TRUE,TRUE,FALSE,1540512000
13390,1445,Petrol,C,542,TRUE,FALSE,TRUE,TRUE,FALSE,1538784000
13391,1446,Petrol,C,2145,TRUE,FALSE,TRUE,FALSE,FALSE,1538524800
13392,1447,Petrol,C,1675,TRUE,TRUE,FALSE,FALSE,TRUE,1538784000
13393,1448,Petrol,C,825,TRUE,TRUE,FALSE,FALSE,FALSE,1540252800
13394,1449,Petrol,C,2018,TRUE,TRUE,FALSE,FALSE,FALSE,1540339200
13395,1450,Petrol,C,1352,FALSE,TRUE,FALSE,TRUE,TRUE,1539302400
13396,1451,Diesel,C,1433,TRUE,TRUE,TRUE,FALSE,FALSE,1540080000
13397,1452,Diesel,C,1866,TRUE,TRUE,TRUE,TRUE,FALSE,1538524800
13398,1453,Diesel,C,1772,FALSE,FALSE,TRUE,FALSE,FALSE,1540339200
13399,1454,Diesel,C,1428,FALSE,TRUE,TRUE,TRUE,TRUE,1540771200
13400,1455,Diesel,C,1773,FALSE,FALSE,TRUE,FALSE,TRUE,1539648000
13401,1456,Diesel,C,1951,FALSE,FALSE,FALSE,FALSE,FALSE,1540857600
13402,1457,Diesel,C,670,FALSE,FALSE,TRUE,FALSE,FALSE,1539129600
13403,1458,Diesel,C,965,TRUE,TRUE,FALSE,FALSE,FALSE,1540771200
13404,1459,Diesel,C,1780,FALSE,TRUE,FALSE,TRUE,FALSE,1540771200
13405,1460,Diesel,C,782,FALSE,FALSE,FALSE,FALSE,TRUE,1539302400
13406,1461,Diesel,C,2200,TRUE,TRUE,FALSE,FALSE,TRUE,1539129600
13407,1462,Diesel,C,2424,TRUE,TRUE,TRUE,FALSE,FALSE,1540339200
13408,1463,Diesel,C,2104,TRUE,FALSE,FALSE,TRUE,TRUE,1538438400
13409,1464,Diesel,C,852,TRUE,TRUE,TRUE,TRUE,FALSE,1538870400
13410,1465,Diesel,C,2126,FALSE,TRUE,TRUE,FALSE,TRUE,1540512000
13411,1466,Diesel,C,2396,TRUE,TRUE,FALSE,TRUE,FALSE,1538784000
13412,1467,Diesel,C,1658,TRUE,FALSE,TRUE,TRUE,TRUE,1539648000
13413,1468,Diesel,C,2264,TRUE,FALSE,TRUE,TRUE,TRUE,1538611200
13414,1469,Diesel,C,2393,TRUE,TRUE,TRUE,FALSE,FALSE,1539907200
13415,1470,Diesel,C,586,TRUE,TRUE,TRUE,TRUE,TRUE,1539907200
13416,1471,Diesel,C,874,TRUE,FALSE,TRUE,FALSE,FALSE,1539993600
13417,1472,Diesel,C,944,TRUE,TRUE,TRUE,TRUE,FALSE,1538697600
13418,1473,Diesel,C,1279,TRUE,TRUE,FALSE,FALSE,TRUE,1538352000
13419,1474,Diesel,C,2074,FALSE,FALSE,TRUE,TRUE,FALSE,1538352000
13420,1475,Diesel,C,1706,FALSE,TRUE,TRUE,TRUE,FALSE,1540598400
13421,1476,Diesel,C,1179,FALSE,FALSE,TRUE,FALSE,FALSE,1540166400
13422,1477,Diesel,C,1571,TRUE,TRUE,FALSE,TRUE,TRUE,1538611200
13423,1478,Diesel,C,1465,TRUE,TRUE,TRUE,TRUE,TRUE,1539129600
13424,1479,Diesel,C,1557,FALSE,TRUE,TRUE,TRUE,TRUE,1538784000
13425,1480,Diesel,C,832,TRUE,FALSE,TRUE,TRUE,FALSE,1538438400
13426,1481,Diesel,C,1146,FALSE,FALSE,FALSE,FALSE,TRUE,1538611200
13427,1482,Diesel,C,1577,TRUE,FALSE,FALSE,TRUE,FALSE,1539648000
13428,1483,Diesel,C,2356,TRUE,TRUE,TRUE,TRUE,FALSE,1540857600
13429,1484,Diesel,C,1437,FALSE,FALSE,FALSE,TRUE,FALSE,1540771200
13430,1485,Diesel,C,2436,TRUE,TRUE,TRUE,TRUE,FALSE,1540339200
13431,1486,Diesel,C,1427,FALSE,TRUE,FALSE,TRUE,FALSE,1540339200
13432,1487,Diesel,C,1949,FALSE,FALSE,TRUE,TRUE,TRUE,1539216000
13433,1488,Diesel,C,1875,TRUE,FALSE,FALSE,FALSE,FALSE,1538352000
13434,1489,Diesel,C,2167,TRUE,TRUE,TRUE,TRUE,FALSE,1538784000
13435,1490,Diesel,C,1170,TRUE,FALSE,TRUE,FALSE,FALSE,1540166400
13436,1491,Diesel,C,684,TRUE,TRUE,FALSE,TRUE,FALSE,1539302400
13437,1492,Diesel,C,2148,FALSE,TRUE,FALSE,TRUE,FALSE,1540512000
13438,1493,Diesel,C,635,TRUE,TRUE,FALSE,TRUE,TRUE,1540166400
13439,1494,Diesel,C,925,TRUE,FALSE,TRUE,TRUE,FALSE,1539820800
13440,1495,Diesel,C,709,TRUE,TRUE,FALSE,TRUE,TRUE,1540598400
13441,1496,Diesel,C,2075,FALSE,FALSE,TRUE,TRUE,FALSE,1540512000
13442,1497,Diesel,C,602,TRUE,TRUE,TRUE,TRUE,FALSE,1540857600
13443,1498,Diesel,C,2130,TRUE,FALSE,FALSE,FALSE,TRUE,1540080000
13444,1499,Diesel,C,1959,TRUE,TRUE,TRUE,FALSE,FALSE,1539734400
13445,1500,Diesel,C,780,FALSE,TRUE,TRUE,FALSE,FALSE,1540252800
13446,1501,Diesel,C,2126,FALSE,TRUE,TRUE,TRUE,FALSE,1540857600
13447,1502,Diesel,C,1768,TRUE,FALSE,FALSE,FALSE,TRUE,1538611200
13448,1503,Diesel,C,1637,FALSE,FALSE,FALSE,TRUE,TRUE,1539129600
13449,1504,Diesel,C,1889,FALSE,TRUE,FALSE,TRUE,TRUE,1540684800
13450,1505,Diesel,C,2146,TRUE,FALSE,TRUE,TRUE,TRUE,1539216000
13451,1506,Diesel,C,1355,TRUE,FALSE,FALSE,TRUE,FALSE,1538524800
13452,1507,Diesel,C,1082,FALSE,TRUE,FALSE,TRUE,TRUE,1539561600
13453,1508,Diesel,C,2394,FALSE,TRUE,TRUE,TRUE,FALSE,1540771200
13454,1509,Diesel,C,926,TRUE,TRUE,TRUE,TRUE,TRUE,1539734400
13455,1510,Diesel,C,892,FALSE,TRUE,TRUE,FALSE,TRUE,1540339200
13456,1511,Diesel,C,994,FALSE,FALSE,TRUE,TRUE,FALSE,1538438400
13457,1512,Diesel,C,2260,FALSE,TRUE,TRUE,FALSE,FALSE,1538438400
13458,1513,Diesel,C,1149,TRUE,TRUE,FALSE,TRUE,TRUE,1538956800
13459,1514,Diesel,C,2283,TRUE,FALSE,TRUE,FALSE,FALSE,1538524800
13460,1515,Diesel,C,1663,FALSE,TRUE,TRUE,FALSE,TRUE,1539648000
13461,1516,Diesel,C,2197,TRUE,TRUE,TRUE,FALSE,TRUE,1540339200
13462,1517,Diesel,C,1669,FALSE,FALSE,TRUE,FALSE,TRUE,1538697600
13463,1518,Diesel,C,1547,FALSE,FALSE,FALSE,TRUE,FALSE,1540425600
13464,1519,Diesel,C,899,FALSE,FALSE,TRUE,FALSE,FALSE,1539302400
13465,1520,Diesel,C,2439,FALSE,TRUE,TRUE,FALSE,TRUE,1539820800
13466,1521,Diesel,C,1867,FALSE,TRUE,FALSE,FALSE,TRUE,1541548800
13467,1522,Diesel,C,898,TRUE,TRUE,TRUE,FALSE,FALSE,1541203200
13468,1523,Diesel,C,962,TRUE,TRUE,FALSE,TRUE,FALSE,1541808000
13469,1524,Diesel,C,1875,TRUE,TRUE,FALSE,TRUE,FALSE,1542499200
13470,1525,Diesel,C,1157,FALSE,FALSE,TRUE,TRUE,FALSE,1543363200
13471,1526,Diesel,C,2376,FALSE,TRUE,FALSE,FALSE,TRUE,1541030400
13472,1527,Diesel,C,1523,TRUE,FALSE,TRUE,TRUE,FALSE,1542844800
13473,1528,Diesel,C,1850,TRUE,FALSE,FALSE,TRUE,FALSE,1542412800
13474,1529,Diesel,C,1828,TRUE,TRUE,FALSE,TRUE,TRUE,1543017600
13475,1530,Diesel,C,1140,FALSE,FALSE,FALSE,TRUE,FALSE,1541116800
13476,1531,Diesel,C,1208,TRUE,FALSE,TRUE,TRUE,FALSE,1542153600
13477,1532,Diesel,C,1716,FALSE,FALSE,TRUE,TRUE,FALSE,1543536000
13478,1533,Diesel,C,731,FALSE,TRUE,FALSE,FALSE,TRUE,1542758400
13479,1534,Diesel,C,1128,TRUE,TRUE,FALSE,FALSE,TRUE,1542326400
13480,1535,Diesel,C,1541,TRUE,FALSE,FALSE,FALSE,TRUE,1543276800
13481,1536,Diesel,C,2498,FALSE,TRUE,FALSE,TRUE,FALSE,1541116800
13482,1537,Diesel,C,2125,FALSE,FALSE,TRUE,TRUE,TRUE,1542067200
13483,1538,Diesel,C,2130,FALSE,FALSE,TRUE,TRUE,FALSE,1543276800
13484,1539,Diesel,C,863,TRUE,TRUE,FALSE,TRUE,TRUE,1542585600
13485,1540,Diesel,C,1635,TRUE,TRUE,TRUE,FALSE,FALSE,1542067200
13486,1541,Diesel,C,1403,TRUE,FALSE,FALSE,FALSE,FALSE,1542672000
13487,1542,Diesel,C,2470,FALSE,TRUE,TRUE,TRUE,TRUE,1542931200
13488,1543,Diesel,C,822,TRUE,TRUE,TRUE,FALSE,TRUE,1542240000
13489,1544,Diesel,C,2054,FALSE,TRUE,TRUE,FALSE,TRUE,1541203200
13490,1545,Diesel,C,2322,FALSE,TRUE,FALSE,FALSE,FALSE,1543017600
13491,1546,Diesel,C,950,TRUE,TRUE,TRUE,TRUE,TRUE,1543449600
13492,1547,Diesel,C,2026,FALSE,TRUE,FALSE,FALSE,TRUE,1541462400
13493,1548,Diesel,C,2000,FALSE,TRUE,TRUE,FALSE,TRUE,1543190400
13494,1549,Diesel,C,935,FALSE,FALSE,TRUE,TRUE,FALSE,1542931200
13495,1550,Diesel,C,1506,FALSE,TRUE,TRUE,TRUE,TRUE,1542758400
13496,1551,Diesel,C,520,FALSE,TRUE,FALSE,FALSE,TRUE,1541289600
13497,1552,Diesel,C,759,TRUE,FALSE,FALSE,FALSE,TRUE,1541980800
13498,1553,Diesel,C,2338,FALSE,TRUE,TRUE,TRUE,FALSE,1542499200
13499,1554,Diesel,C,1957,TRUE,TRUE,TRUE,FALSE,FALSE,1542067200
13500,1555,Diesel,C,2201,TRUE,TRUE,FALSE,TRUE,TRUE,1541289600
13501,1556,Diesel,C,1021,TRUE,FALSE,TRUE,TRUE,TRUE,1542326400
13502,1557,Diesel,C,1738,FALSE,FALSE,FALSE,TRUE,FALSE,1541462400
13503,1558,Diesel,C,629,TRUE,TRUE,FALSE,FALSE,TRUE,1542931200
13504,1559,Diesel,C,714,TRUE,TRUE,TRUE,FALSE,FALSE,1541203200
13505,1560,Diesel,C,1461,FALSE,FALSE,FALSE,TRUE,FALSE,1542844800
13506,1561,Diesel,C,2477,TRUE,TRUE,TRUE,FALSE,TRUE,1543190400
13507,1562,Diesel,C,1275,TRUE,FALSE,TRUE,FALSE,FALSE,1541462400
13508,1563,Diesel,C,1937,TRUE,TRUE,TRUE,FALSE,FALSE,1542240000
13509,1564,Diesel,C,1961,FALSE,FALSE,FALSE,TRUE,FALSE,1542844800
13510,1565,Diesel,C,2482,TRUE,FALSE,TRUE,TRUE,FALSE,1541030400
13511,1566,Diesel,C,2128,TRUE,FALSE,TRUE,FALSE,TRUE,1541203200
13512,1567,Diesel,C,1981,FALSE,TRUE,FALSE,TRUE,FALSE,1541030400
13513,1568,Diesel,C,1564,TRUE,FALSE,FALSE,TRUE,TRUE,1541808000
13514,1569,Diesel,C,2380,TRUE,FALSE,TRUE,FALSE,TRUE,1541289600
13515,1570,Diesel,C,867,TRUE,TRUE,TRUE,TRUE,FALSE,1542067200
13516,1571,Diesel,C,698,FALSE,TRUE,FALSE,FALSE,TRUE,1543276800
13517,1572,Diesel,C,1548,FALSE,TRUE,TRUE,FALSE,FALSE,1541635200
13518,1573,Diesel,C,2083,FALSE,TRUE,FALSE,FALSE,TRUE,1541808000
13519,1574,Diesel,C,757,TRUE,TRUE,FALSE,FALSE,FALSE,1543104000
13520,1575,Diesel,C,754,TRUE,TRUE,TRUE,FALSE,TRUE,1541635200
13521,1576,Diesel,C,2449,FALSE,TRUE,FALSE,FALSE,TRUE,1541203200
13522,1577,Diesel,C,600,FALSE,TRUE,FALSE,TRUE,FALSE,1543449600
13523,1578,Diesel,C,974,FALSE,TRUE,FALSE,FALSE,FALSE,1543449600
13524,1579,Diesel,C,1370,TRUE,TRUE,TRUE,FALSE,FALSE,1543449600
13525,1580,Diesel,C,1348,TRUE,FALSE,TRUE,FALSE,FALSE,1541462400
13526,1581,Diesel,C,834,TRUE,TRUE,TRUE,FALSE,FALSE,1541894400
13527,1582,Diesel,C,2464,FALSE,FALSE,TRUE,FALSE,TRUE,1541203200
13528,1583,Diesel,C,546,TRUE,FALSE,TRUE,FALSE,FALSE,1541030400
13529,1584,Diesel,C,676,TRUE,FALSE,FALSE,TRUE,TRUE,1543017600
13530,1585,Diesel,C,1487,TRUE,FALSE,FALSE,TRUE,FALSE,1541116800
13531,1586,Diesel,C,2296,FALSE,FALSE,FALSE,FALSE,TRUE,1541030400
13532,1587,Diesel,C,2365,FALSE,FALSE,TRUE,FALSE,FALSE,1542585600
13533,1588,Diesel,C,831,FALSE,TRUE,FALSE,FALSE,TRUE,1541808000
13534,1589,Diesel,C,2295,TRUE,FALSE,TRUE,TRUE,FALSE,1541980800
13535,1590,Diesel,C,1709,TRUE,TRUE,TRUE,TRUE,FALSE,1541116800
13536,1591,Diesel,C,2464,TRUE,FALSE,TRUE,TRUE,TRUE,1542499200
13537,1592,Diesel,C,1827,TRUE,FALSE,TRUE,TRUE,TRUE,1542758400
13538,1593,Diesel,C,1284,TRUE,TRUE,FALSE,FALSE,FALSE,1541462400
13539,1594,Diesel,C,1936,TRUE,FALSE,TRUE,FALSE,FALSE,1541203200
13540,1595,Diesel,C,1331,TRUE,FALSE,FALSE,TRUE,FALSE,1542672000
13541,1596,Diesel,C,2221,FALSE,FALSE,FALSE,FALSE,TRUE,1541289600
13542,1597,Diesel,C,1034,FALSE,TRUE,FALSE,FALSE,TRUE,1541116800
13543,1598,Diesel,C,637,FALSE,FALSE,TRUE,TRUE,FALSE,1541635200
13544,1599,Diesel,C,1579,TRUE,FALSE,TRUE,TRUE,TRUE,1541808000
